,dag_job_id,pid,vm,@version,rank,bsend,site,syscw,type,wf_label,bwrite,exe,rchar,threads,utime,syscr,@timestamp,xformation,wf_uuid,task_id,hostname,brecv,procs,event,iowait,wchar,bread,ts,stime,condor_job_id,rss
0,namd_ID0000002,11045,541940,1,1,0,local-slurm,115,kickstart,refinement-20180718T211501Z,167936,/usr/bin/pegasus-monitor,182203,4,5.39,236,2018-07-18T21:16:19.770Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000002,workers1-0,0,2,kickstart.inv.online,0.0,11637,679936,1531948578.821725,4.58,10501.0,28488
1,namd_ID0000002,23953,541776,1,6,0,local-slurm,22,kickstart,refinement-20180718T211501Z,167936,/usr/bin/pegasus-monitor,185453,4,5.71,264,2018-07-18T21:16:19.771Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000002,workers1-1,0,2,kickstart.inv.online,0.0,1317,229376,1531948578.746845,4.27,10501.0,27856
2,namd_ID0000002,11047,541916,1,3,0,local-slurm,22,kickstart,refinement-20180718T211501Z,176128,/usr/bin/pegasus-monitor,181974,4,5.96,233,2018-07-18T21:16:19.771Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000002,workers1-0,0,2,kickstart.inv.online,0.0,1269,0,1531948578.834065,4.0,10501.0,28776
3,namd_ID0000002,23949,541912,1,4,0,local-slurm,25,kickstart,refinement-20180718T211501Z,188416,/usr/bin/pegasus-monitor,181318,4,6.05,245,2018-07-18T21:16:19.772Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000002,workers1-1,0,2,kickstart.inv.online,0.0,9597,475136,1531948578.745392,3.92,10501.0,28448
4,namd_ID0000002,23953,622576,1,6,0,local-slurm,5446,kickstart,refinement-20180718T211501Z,352256,/usr/bin/pegasus-monitor,48132872,4,12.64,6445,2018-07-18T21:16:29.749Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000002,workers1-1,0,2,kickstart.inv.online,0.0,61524594,229376,1531948588.746381,7.34,10501.0,37184
5,namd_ID0000002,23950,623092,1,5,0,local-slurm,13878,kickstart,refinement-20180718T211501Z,311296,/usr/bin/pegasus-monitor,115935369,4,21.5,17302,2018-07-18T21:16:39.735Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000002,workers1-1,0,2,kickstart.inv.online,0.0,94089407,573440,1531948598.74584,8.4,10501.0,38164
6,namd_ID0000002,11047,623360,1,3,0,local-slurm,16842,kickstart,refinement-20180718T211501Z,249856,/usr/bin/pegasus-monitor,228126320,4,21.3,21333,2018-07-18T21:16:39.735Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000002,workers1-0,0,2,kickstart.inv.online,0.0,198502039,0,1531948598.834032,8.61,10501.0,38024
7,namd_ID0000002,11046,622192,1,2,0,local-slurm,18497,kickstart,refinement-20180718T211501Z,352256,/usr/bin/pegasus-monitor,191258684,4,20.34,20622,2018-07-18T21:16:39.736Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000002,workers1-0,0,2,kickstart.inv.online,0.0,211446303,221184,1531948598.832492,9.62,10501.0,37560
8,namd_ID0000002,23950,623092,1,5,0,local-slurm,4118,kickstart,refinement-20180718T211501Z,278528,/usr/bin/pegasus-monitor,33825688,4,13.33,5344,2018-07-18T21:16:29.640Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000002,workers1-1,0,2,kickstart.inv.online,0.0,27945062,573440,1531948588.745357,6.62,10501.0,38164
9,namd_ID0000002,11045,622884,1,1,0,local-slurm,6488,kickstart,refinement-20180718T211501Z,241664,/usr/bin/pegasus-monitor,45067898,4,12.27,5590,2018-07-18T21:16:29.749Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000002,workers1-0,0,2,kickstart.inv.online,0.0,33148790,679936,1531948588.821241,7.69,10501.0,37448
10,namd_ID0000002,23954,622724,1,7,0,local-slurm,4107,kickstart,refinement-20180718T211501Z,286720,/usr/bin/pegasus-monitor,28433319,4,12.43,4933,2018-07-18T21:16:29.749Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000002,workers1-1,0,2,kickstart.inv.online,0.0,27899314,286720,1531948588.758645,7.57,10501.0,37380
11,namd_ID0000002,23949,622272,1,4,0,local-slurm,21661,kickstart,refinement-20180718T211501Z,401408,/usr/bin/pegasus-monitor,262085948,4,20.24,27519,2018-07-18T21:16:39.736Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000002,workers1-1,0,2,kickstart.inv.online,0.0,291943974,475136,1531948598.745415,9.71,10501.0,37184
12,namd_ID0000002,23953,622576,1,6,0,local-slurm,18512,kickstart,refinement-20180718T211501Z,352256,/usr/bin/pegasus-monitor,180567882,4,20.57,21482,2018-07-18T21:16:39.735Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000002,workers1-1,0,2,kickstart.inv.online,0.0,214618235,229376,1531948598.746893,9.41,10501.0,37220
13,namd_ID0000002,11044,543940,1,0,0,local-slurm,110,kickstart,refinement-20180718T211501Z,225280,/usr/bin/pegasus-monitor,182516,4,9.96,239,2018-07-18T21:16:19.773Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000002,workers1-0,0,2,kickstart.inv.online,0.0,17599,1118208,1531948578.821842,0.02,10501.0,31164
14,namd_ID0000002,11045,622884,1,1,0,local-slurm,20583,kickstart,refinement-20180718T211501Z,241664,/usr/bin/pegasus-monitor,136249051,4,20.52,17450,2018-07-18T21:16:39.708Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000002,workers1-0,0,2,kickstart.inv.online,0.0,114533699,679936,1531948598.821723,9.43,10501.0,37448
15,namd_ID0000002,11044,626176,1,0,0,local-slurm,17056,kickstart,refinement-20180718T211501Z,348160,/usr/bin/pegasus-monitor,148487407,4,25.54,18430,2018-07-18T21:16:39.736Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000002,workers1-0,0,2,kickstart.inv.online,0.01,132495567,1957888,1531948598.821812,4.4,10501.0,40580
16,namd_ID0000002,23954,622724,1,7,0,local-slurm,13863,kickstart,refinement-20180718T211501Z,286720,/usr/bin/pegasus-monitor,100771339,4,20.11,16204,2018-07-18T21:16:39.736Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000002,workers1-1,0,2,kickstart.inv.online,0.0,99791675,286720,1531948598.759101,9.88,10501.0,37380
17,namd_ID0000002,23949,622272,1,4,0,local-slurm,6427,kickstart,refinement-20180718T211501Z,368640,/usr/bin/pegasus-monitor,76041167,4,12.71,8196,2018-07-18T21:16:29.709Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000002,workers1-1,0,2,kickstart.inv.online,0.0,84026829,475136,1531948588.744988,7.25,10501.0,37008
18,namd_ID0000002,11044,626084,1,0,0,local-slurm,5123,kickstart,refinement-20180718T211501Z,348160,/usr/bin/pegasus-monitor,37438882,4,17.64,5405,2018-07-18T21:16:29.748Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000002,workers1-0,0,2,kickstart.inv.online,0.01,34026971,1957888,1531948588.821338,2.33,10501.0,40488
19,namd_ID0000002,11046,541916,1,2,0,local-slurm,22,kickstart,refinement-20180718T211501Z,163840,/usr/bin/pegasus-monitor,181975,4,6.29,233,2018-07-18T21:16:19.771Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000002,workers1-0,0,2,kickstart.inv.online,0.0,1269,221184,1531948578.832545,3.7,10501.0,28856
20,namd_ID0000002,23954,541912,1,7,0,local-slurm,22,kickstart,refinement-20180718T211501Z,172032,/usr/bin/pegasus-monitor,185454,4,5.92,260,2018-07-18T21:16:19.773Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000002,workers1-1,0,2,kickstart.inv.online,0.0,1317,286720,1531948578.759082,4.07,10501.0,28648
21,namd_ID0000002,11047,623360,1,3,0,local-slurm,4918,kickstart,refinement-20180718T211501Z,249856,/usr/bin/pegasus-monitor,66417793,4,13.17,6421,2018-07-18T21:16:29.747Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000002,workers1-0,0,2,kickstart.inv.online,0.0,57538418,0,1531948588.833641,6.75,10501.0,38024
22,namd_ID0000002,11046,622192,1,2,0,local-slurm,5381,kickstart,refinement-20180718T211501Z,352256,/usr/bin/pegasus-monitor,55304460,4,12.84,6138,2018-07-18T21:16:29.748Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000002,workers1-0,0,2,kickstart.inv.online,0.0,60319158,221184,1531948588.832148,7.14,10501.0,37560
23,namd_ID0000002,23950,541776,1,5,0,local-slurm,22,kickstart,refinement-20180718T211501Z,167936,/usr/bin/pegasus-monitor,185454,4,5.95,262,2018-07-18T21:16:19.770Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000002,workers1-1,0,2,kickstart.inv.online,0.0,1317,573440,1531948578.745826,4.0,10501.0,28436
24,namd_ID0000002,23953,622576,1,6,0,local-slurm,45030,kickstart,refinement-20180718T211501Z,724992,/usr/bin/pegasus-monitor,454540466,4,36.17,53908,2018-07-18T21:16:59.737Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000002,workers1-1,0,2,kickstart.inv.online,0.0,529036253,229376,1531948618.746875,13.81,10501.0,37316
25,namd_ID0000002,23949,622272,1,4,0,local-slurm,52579,kickstart,refinement-20180718T211501Z,749568,/usr/bin/pegasus-monitor,639491581,4,35.09,66897,2018-07-18T21:16:59.706Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000002,workers1-1,0,2,kickstart.inv.online,0.0,712542024,475136,1531948618.745478,14.84,10501.0,37248
26,namd_ID0000002,11044,626176,1,0,0,local-slurm,41264,kickstart,refinement-20180718T211501Z,581632,/usr/bin/pegasus-monitor,376485188,4,41.32,45100,2018-07-18T21:16:59.737Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000002,workers1-0,0,2,kickstart.inv.online,0.01,336562593,1957888,1531948618.821763,8.61,10501.0,40584
27,namd_ID0000002,11045,622884,1,1,0,local-slurm,63479,kickstart,refinement-20180718T211501Z,475136,/usr/bin/pegasus-monitor,411862735,4,45.36,53521,2018-07-18T21:17:09.708Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000002,workers1-0,0,2,kickstart.inv.online,0.0,360801998,679936,1531948628.821676,14.55,10501.0,37528
28,namd_ID0000002,11046,622052,1,2,0,local-slurm,58354,kickstart,refinement-20180718T211501Z,864256,/usr/bin/pegasus-monitor,596401143,4,42.77,66267,2018-07-18T21:17:09.693Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000002,workers1-0,0,2,kickstart.inv.online,0.0,676362462,221184,1531948628.832497,17.17,10501.0,37480
29,namd_ID0000002,23950,623092,1,5,0,local-slurm,43545,kickstart,refinement-20180718T211501Z,585728,/usr/bin/pegasus-monitor,364410840,4,45.87,53821,2018-07-18T21:17:09.709Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000002,workers1-1,0,2,kickstart.inv.online,0.0,280731322,573440,1531948628.745867,13.96,10501.0,38192
30,namd_ID0000002,23950,623092,1,5,0,local-slurm,23809,kickstart,refinement-20180718T211501Z,311296,/usr/bin/pegasus-monitor,199409153,4,29.6,29494,2018-07-18T21:16:49.741Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000002,workers1-1,0,2,kickstart.inv.online,0.0,159373360,573440,1531948608.745832,10.3,10501.0,38164
31,namd_ID0000003,23543,621660,1,13,0,local-slurm,101473,kickstart,refinement-20180718T211501Z,303104,/usr/bin/pegasus-monitor,333323619,4,24.95,108304,2018-07-18T21:18:14.332Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000003,workers1-3,0,2,kickstart.inv.online,0.0,310120167,630784,1531948692.000459,15.01,10502.0,36900
32,namd_ID0000003,24062,621764,1,5,0,local-slurm,94301,kickstart,refinement-20180718T211501Z,516096,/usr/bin/pegasus-monitor,378570486,4,26.64,100038,2018-07-18T21:18:14.329Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000003,workers1-1,0,2,kickstart.inv.online,0.0,330505212,282624,1531948693.273612,13.19,10502.0,36848
33,namd_ID0000003,11211,621460,1,3,0,local-slurm,109406,kickstart,refinement-20180718T211501Z,331776,/usr/bin/pegasus-monitor,228471208,4,27.91,98942,2018-07-18T21:18:14.335Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000003,workers1-0,0,2,kickstart.inv.online,0.0,219064676,8192,1531948693.362494,11.95,10502.0,36292
34,namd_ID0000003,11204,625600,1,0,0,local-slurm,18013,kickstart,refinement-20180718T211501Z,1114112,/usr/bin/pegasus-monitor,208619470,4,31.42,28398,2018-07-18T21:18:14.331Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000003,workers1-0,0,2,kickstart.inv.online,0.02,147052674,2289664,1531948693.355285,8.5,10502.0,40756
35,namd_ID0000003,23540,622724,1,12,0,local-slurm,165708,kickstart,refinement-20180718T211501Z,409600,/usr/bin/pegasus-monitor,886449766,4,22.96,166836,2018-07-18T21:18:14.333Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000003,workers1-3,0,2,kickstart.inv.online,0.0,998914887,360448,1531948692.006538,16.99,10502.0,37932
36,namd_ID0000003,11204,549264,1,0,0,local-slurm,1324,kickstart,refinement-20180718T211501Z,344064,/usr/bin/pegasus-monitor,9837156,4,7.72,2189,2018-07-18T21:17:44.360Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000003,workers1-0,0,2,kickstart.inv.online,0.01,6098549,2289664,1531948663.355355,2.25,10502.0,38380
37,namd_ID0000003,11211,545652,1,3,0,local-slurm,10218,kickstart,refinement-20180718T211501Z,208896,/usr/bin/pegasus-monitor,18598065,4,6.02,9240,2018-07-18T21:17:44.343Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000003,workers1-0,0,2,kickstart.inv.online,0.0,18288113,8192,1531948663.362594,3.94,10502.0,34204
38,namd_ID0000003,24058,547140,1,4,0,local-slurm,14497,kickstart,refinement-20180718T211501Z,258048,/usr/bin/pegasus-monitor,76845628,4,6.27,15088,2018-07-18T21:17:44.344Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000003,workers1-1,0,2,kickstart.inv.online,0.0,76849237,655360,1531948663.272143,3.7,10502.0,36168
39,namd_ID0000003,25678,547028,1,9,0,local-slurm,13912,kickstart,refinement-20180718T211501Z,266240,/usr/bin/pegasus-monitor,67439736,4,6.46,14539,2018-07-18T21:17:44.358Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000003,workers1-2,0,2,kickstart.inv.online,0.0,68555297,524288,1531948662.889958,3.54,10502.0,36256
40,namd_ID0000003,24063,547104,1,6,0,local-slurm,13681,kickstart,refinement-20180718T211501Z,290816,/usr/bin/pegasus-monitor,66121231,4,6.3,14480,2018-07-18T21:17:44.360Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000003,workers1-1,0,2,kickstart.inv.online,0.0,68350501,303104,1531948663.283332,3.69,10502.0,36084
41,namd_ID0000003,24058,622948,1,4,0,local-slurm,103965,kickstart,refinement-20180718T211501Z,393216,/usr/bin/pegasus-monitor,537304273,4,20.07,105369,2018-07-18T21:18:04.342Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000003,workers1-1,0,2,kickstart.inv.online,0.0,596309007,655360,1531948683.272113,9.88,10502.0,38032
42,namd_ID0000003,25679,622912,1,10,0,local-slurm,101246,kickstart,refinement-20180718T211501Z,229376,/usr/bin/pegasus-monitor,523558528,4,18.87,105288,2018-07-18T21:18:04.341Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000003,workers1-2,0,2,kickstart.inv.online,0.0,537077302,339968,1531948682.886509,11.06,10502.0,38016
43,namd_ID0000003,25678,622836,1,9,0,local-slurm,101037,kickstart,refinement-20180718T211501Z,266240,/usr/bin/pegasus-monitor,521800956,4,19.07,104318,2018-07-18T21:18:04.344Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000003,workers1-2,0,2,kickstart.inv.online,0.0,506498751,524288,1531948682.889928,10.9,10502.0,37912
44,namd_ID0000003,11205,622860,1,1,0,local-slurm,115552,kickstart,refinement-20180718T211501Z,233472,/usr/bin/pegasus-monitor,494511223,4,19.05,106379,2018-07-18T21:18:04.259Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000003,workers1-0,0,2,kickstart.inv.online,0.0,530835102,745472,1531948683.346845,10.86,10502.0,37840
45,namd_ID0000003,24063,622912,1,6,0,local-slurm,96563,kickstart,refinement-20180718T211501Z,573440,/usr/bin/pegasus-monitor,480096775,4,19.93,100173,2018-07-18T21:18:04.341Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000003,workers1-1,0,2,kickstart.inv.online,0.0,504344875,303104,1531948683.283311,10.07,10502.0,37908
46,namd_ID0000003,25680,621364,1,11,0,local-slurm,189222,kickstart,refinement-20180718T211501Z,421888,/usr/bin/pegasus-monitor,684640115,4,42.07,197341,2018-07-18T21:18:44.333Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000003,workers1-2,0,2,kickstart.inv.online,0.0,604030198,102400,1531948722.894231,27.83,10502.0,36304
47,namd_ID0000003,23545,621932,1,15,0,local-slurm,138301,kickstart,refinement-20180718T211501Z,311296,/usr/bin/pegasus-monitor,491910937,4,37.86,148725,2018-07-18T21:18:44.337Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000003,workers1-3,0,2,kickstart.inv.online,0.0,413686818,0,1531948722.019294,32.05,10502.0,36768
48,namd_ID0000003,24063,622912,1,6,0,local-slurm,273868,kickstart,refinement-20180718T211501Z,954368,/usr/bin/pegasus-monitor,1353354807,4,47.35,284191,2018-07-18T21:18:44.333Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000003,workers1-1,0,2,kickstart.inv.online,0.0,1448284075,303104,1531948723.283313,22.63,10502.0,37972
49,namd_ID0000003,25674,623048,1,8,0,local-slurm,132337,kickstart,refinement-20180718T211501Z,397312,/usr/bin/pegasus-monitor,817576229,4,34.71,134516,2018-07-18T21:18:24.238Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000003,workers1-2,0,2,kickstart.inv.online,0.0,791236400,618496,1531948702.879392,15.17,10502.0,37968
50,namd_ID0000003,25680,621364,1,11,0,local-slurm,124577,kickstart,refinement-20180718T211501Z,352256,/usr/bin/pegasus-monitor,447246287,4,29.83,130086,2018-07-18T21:18:24.332Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000003,workers1-2,0,2,kickstart.inv.online,0.0,393545840,102400,1531948702.894285,20.09,10502.0,36184
51,namd_ID0000003,23544,622856,1,14,0,local-slurm,195340,kickstart,refinement-20180718T211501Z,499712,/usr/bin/pegasus-monitor,1045000566,4,28.9,202468,2018-07-18T21:18:24.337Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000003,workers1-3,0,2,kickstart.inv.online,0.0,1053413460,565248,1531948702.011814,20.91,10502.0,37940
52,namd_ID0000003,24063,622912,1,6,0,local-slurm,227746,kickstart,refinement-20180718T211501Z,819200,/usr/bin/pegasus-monitor,1128808469,4,40.31,236279,2018-07-18T21:18:34.344Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000003,workers1-1,0,2,kickstart.inv.online,0.0,1202034174,303104,1531948713.283307,19.67,10502.0,37836
53,namd_ID0000003,25679,622912,1,10,0,local-slurm,239272,kickstart,refinement-20180718T211501Z,462848,/usr/bin/pegasus-monitor,1242607235,4,38.05,248508,2018-07-18T21:18:34.345Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000003,workers1-2,0,2,kickstart.inv.online,0.0,1285759709,339968,1531948712.886519,21.83,10502.0,38048
54,namd_ID0000003,11205,622860,1,1,0,local-slurm,163700,kickstart,refinement-20180718T211501Z,446464,/usr/bin/pegasus-monitor,704702011,4,25.4,150637,2018-07-18T21:18:14.329Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000003,workers1-0,0,2,kickstart.inv.online,0.0,756978843,745472,1531948693.346876,14.52,10502.0,37932
55,namd_ID0000003,24063,622912,1,6,0,local-slurm,56561,kickstart,refinement-20180718T211501Z,430080,/usr/bin/pegasus-monitor,279436845,4,13.17,58714,2018-07-18T21:17:54.337Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000003,workers1-1,0,2,kickstart.inv.online,0.0,293494258,303104,1531948673.282876,6.82,10502.0,37896
56,namd_ID0000003,24062,621920,1,5,0,local-slurm,221422,kickstart,refinement-20180718T211501Z,610304,/usr/bin/pegasus-monitor,896182598,4,55.18,234539,2018-07-18T21:18:54.333Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000003,workers1-1,0,2,kickstart.inv.online,0.0,780692192,282624,1531948733.273627,24.55,10502.0,36836
57,namd_ID0000003,24058,622948,1,4,0,local-slurm,340818,kickstart,refinement-20180718T211501Z,626688,/usr/bin/pegasus-monitor,1784686525,4,55.08,344333,2018-07-18T21:18:54.337Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000003,workers1-1,0,2,kickstart.inv.online,0.0,1953308420,655360,1531948733.27215,24.83,10502.0,37976
58,namd_ID0000003,24064,621368,1,7,0,local-slurm,42577,kickstart,refinement-20180718T211501Z,282624,/usr/bin/pegasus-monitor,122687669,4,11.96,44500,2018-07-18T21:17:54.336Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000003,workers1-1,0,2,kickstart.inv.online,0.0,110836458,323584,1531948673.283797,8.01,10502.0,35828
59,namd_ID0000003,25680,621364,1,11,0,local-slurm,37943,kickstart,refinement-20180718T211501Z,208896,/usr/bin/pegasus-monitor,130111650,4,11.67,39833,2018-07-18T21:17:54.339Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000003,workers1-2,0,2,kickstart.inv.online,0.0,116137453,102400,1531948672.893773,8.31,10502.0,36012
60,namd_ID0000003,11206,622804,1,2,0,local-slurm,68884,kickstart,refinement-20180718T211501Z,266240,/usr/bin/pegasus-monitor,273666865,4,11.49,62534,2018-07-18T21:17:54.335Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000003,workers1-0,0,2,kickstart.inv.online,0.0,261533881,0,1531948673.360419,8.49,10502.0,37756
61,namd_ID0000003,25679,622912,1,10,0,local-slurm,59154,kickstart,refinement-20180718T211501Z,229376,/usr/bin/pegasus-monitor,304699520,4,12.53,61632,2018-07-18T21:17:54.319Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000003,workers1-2,0,2,kickstart.inv.online,0.0,313997965,339968,1531948672.88608,7.42,10502.0,38016
62,namd_ID0000003,11211,621460,1,3,0,local-slurm,44711,kickstart,refinement-20180718T211501Z,208896,/usr/bin/pegasus-monitor,91779754,4,13.39,40434,2018-07-18T21:17:54.338Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000003,workers1-0,0,2,kickstart.inv.online,0.0,88267366,8192,1531948673.362086,6.56,10502.0,36100
63,namd_ID0000003,24064,621368,1,7,0,local-slurm,175489,kickstart,refinement-20180718T211501Z,421888,/usr/bin/pegasus-monitor,519094805,4,36.21,182759,2018-07-18T21:18:34.348Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000003,workers1-1,0,2,kickstart.inv.online,0.0,464365886,323584,1531948713.284071,23.74,10502.0,35920
64,namd_ID0000003,25680,621364,1,11,0,local-slurm,157109,kickstart,refinement-20180718T211501Z,352256,/usr/bin/pegasus-monitor,566790033,4,35.9,163916,2018-07-18T21:18:34.308Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000003,workers1-2,0,2,kickstart.inv.online,0.0,499579189,102400,1531948712.894523,24.02,10502.0,36184
65,namd_ID0000003,23540,622724,1,12,0,local-slurm,275744,kickstart,refinement-20180718T211501Z,417792,/usr/bin/pegasus-monitor,1479558798,4,34.21,277503,2018-07-18T21:18:34.350Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000003,workers1-3,0,2,kickstart.inv.online,0.0,1657035817,360448,1531948712.006572,25.71,10502.0,37860
66,namd_ID0000003,25679,622912,1,10,0,local-slurm,143914,kickstart,refinement-20180718T211501Z,462848,/usr/bin/pegasus-monitor,745636459,4,24.91,149553,2018-07-18T21:18:14.334Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000003,workers1-2,0,2,kickstart.inv.online,0.0,764122963,339968,1531948692.88643,15.0,10502.0,38120
67,namd_ID0000003,25674,623048,1,8,0,local-slurm,100250,kickstart,refinement-20180718T211501Z,389120,/usr/bin/pegasus-monitor,618160977,4,27.6,101958,2018-07-18T21:18:14.333Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000003,workers1-2,0,2,kickstart.inv.online,0.0,598047354,618496,1531948692.879431,12.28,10502.0,38040
68,namd_ID0000003,23545,621932,1,15,0,local-slurm,68731,kickstart,refinement-20180718T211501Z,274432,/usr/bin/pegasus-monitor,240571335,4,20.9,74082,2018-07-18T21:18:14.329Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000003,workers1-3,0,2,kickstart.inv.online,0.0,201060699,0,1531948692.019395,19.06,10502.0,36840
69,namd_ID0000002,11044,626332,1,0,0,local-slurm,53327,kickstart,refinement-20180718T211501Z,581632,/usr/bin/pegasus-monitor,490492753,4,49.3,58423,2018-07-18T21:17:09.709Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000002,workers1-0,0,2,kickstart.inv.online,0.01,438776238,1957888,1531948628.821759,10.62,10501.0,40552
70,namd_ID0000002,23949,622272,1,4,0,local-slurm,67960,kickstart,refinement-20180718T211501Z,786432,/usr/bin/pegasus-monitor,826130574,4,42.59,86402,2018-07-18T21:17:09.693Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000002,workers1-1,0,2,kickstart.inv.online,0.0,920821719,475136,1531948628.745412,17.33,10501.0,37176
71,namd_ID0000002,23954,622724,1,7,0,local-slurm,43530,kickstart,refinement-20180718T211501Z,532480,/usr/bin/pegasus-monitor,327031167,4,43.12,51611,2018-07-18T21:17:09.709Z,namd,0d3a50e8-d8f9-4ad1-a3d0-cceba3c9e6e1,ID0000002,workers1-1,0,2,kickstart.inv.online,0.0,324677574,286720,1531948628.759147,16.86,10501.0,37660
